match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14288884,1016893,Luís Guilherme,3001.0,74,14.4,53.2,0.587,goal,left-foot,assisted,sofascore
14288884,1001140,Geny Catamo,3001.0,65,19.7,68.7,0.0231,block,left-foot,corner,sofascore
14288884,914213,Luis Javier Suárez,3001.0,61,13.9,45.5,0.4399,goal,right-foot,assisted,sofascore
14288884,895764,Pedro Gonçalves,3001.0,58,25.9,55.8,0.0594,save,right-foot,free-kick,sofascore
14288884,1161004,Gonçalo Nogueira,3009.0,56,8.1,41.6,0.0977,miss,left-foot,assisted,sofascore
14288884,1468082,Gustavo Silva,3009.0,51,43.0,30.6,0.0242,miss,right-foot,regular,sofascore
14288884,929193,Maximiliano Araújo,3001.0,45,12.2,47.5,0.6564,goal,right-foot,assisted,sofascore
14288884,1133568,João Mendes,3009.0,45,21.2,30.5,0.0161,miss,left-foot,regular,sofascore
14288884,914213,Luis Javier Suárez,3001.0,42,14.7,53.1,0.2608,miss,right-foot,assisted,sofascore
14288884,2140143,Miguel Nogueira,3009.0,42,14.7,76.1,0.0236,save,left-foot,assisted,sofascore
14288884,1468082,Gustavo Silva,3009.0,39,14.6,61.3,0.0681,block,right-foot,assisted,sofascore
