id_sofascore,id_understat,id_whoscored,attendance,temperature_c,humidity_pct,precipitation_mm,wind_speed_kmh,weather_code
12437015,26662,1821331,,10.5,87,0.0,19.3,2
12437004,26666,1821342,,10.5,87,0.0,19.3,2
12514044,,1836709,,19.6,98,1.2,19.5,61
12514046,,1836711,,19.1,98,14.0,21.0,63
12437018,26669,1821336,,11.5,89,0.0,23.9,2
12451023,28107,1824755,,6.3,89,0.0,7.8,2
12437820,27071,,,16.2,81,0.0,10.2,2
12514049,,1836713,,17.4,98,10.3,12.4,63
12499652,27794,1834324,,8.0,82,0.0,13.5,2
12437813,27063,,,17.7,75,0.0,10.8,2
12437024,26665,1821384,,10.5,87,0.0,19.3,2
12499671,27791,1834262,,8.7,75,0.0,7.5,2
12499324,27431,1834968,,12.5,81,2.9,4.3,61
12437022,26664,1821382,,12.8,94,10.1,9.8,63
12437020,26663,1821380,,9.7,92,0.0,20.9,3
12448373,,1822708,,8.3,84,0.0,12.7,2
12499674,27792,1834266,,7.5,86,0.0,16.4,2
12499664,27789,1834256,,7.4,93,0.0,10.8,3
12437008,26667,1821348,,10.5,87,0.0,19.3,2
12514039,,,,17.2,98,3.7,10.2,63
12448374,,1822671,,8.1,88,0.0,14.4,2
12451025,28108,,,13.9,95,1.0,24.9,61
12499316,27424,1834961,,12.9,88,0.0,9.4,51
12499656,27787,1834250,,9.5,86,1.6,12.4,61
12448372,,1822607,,10.3,92,0.2,26.8,53
12448376,,1822689,,11.2,90,1.6,24.2,61
12437826,27067,1821718,,15.5,90,16.0,13.5,63
12448378,,1822602,,11.4,93,0.3,17.0,53
12499320,27429,1834966,,20.2,59,0.0,11.5,0
12437006,26670,1821333,,12.4,99,17.4,10.2,63
12451031,28110,1824826,,10.7,98,0.7,10.3,53
12499660,27788,1834253,,7.5,91,5.3,10.0,63
12499654,27795,1834326,,9.7,86,3.8,12.9,63
12514043,,1836708,,14.7,99,4.0,6.3,63
12437824,27066,,,19.8,99,0.2,8.1,53
12514045,,1836710,,20.1,97,0.6,11.4,53
12451033,28105,1824862,,15.8,97,10.4,22.9,63
12451017,28102,1824759,,13.4,91,3.0,22.8,61
12514041,,1836707,,17.8,98,10.2,8.0,63
12437013,26668,1821339,,14.2,98,5.1,19.3,63
12437815,27064,,,16.7,84,3.5,17.3,63
12448375,,1822631,,13.0,89,0.4,25.5,53
12437828,27068,,,22.3,57,0.1,9.5,51
12451019,28104,1824861,,18.4,89,5.2,10.6,63
12437011,26671,1821345,,15.8,94,6.2,25.5,63
12448377,,1822597,,9.4,90,0.1,19.9,51
12499687,27798,1834277,,12.6,100,0.1,9.1,51
12451044,28111,1824834,,18.2,78,1.7,5.7,61
12437849,27078,,,12.4,82,1.3,5.0,61
12437035,26676,1821335,,7.8,100,0.0,11.1,51
12499684,27797,1834274,,12.2,100,0.2,5.0,53
12437843,27076,,,16.7,76,0.0,12.0,2
12437028,26673,1821381,,9.3,100,0.0,10.9,3
12451048,28118,,,13.6,95,0.1,26.6,51
12451046,28117,1824881,,10.0,96,0.0,7.8,3
12437034,26675,1821383,,9.3,96,0.0,10.9,3
12437026,26680,1821379,,15.3,81,0.0,20.8,51
12448381,,1822672,,12.9,94,0.1,17.1,51
12448383,,1822638,,12.6,97,0.1,17.5,51
12448380,,1822566,,13.7,96,0.5,22.0,53
12499694,27800,1834283,,9.7,100,0.0,5.9,51
12437038,26672,1821332,,9.3,100,0.0,10.9,3
12499707,27803,1834289,,11.5,94,0.0,14.9,3
12499681,27796,1834271,,11.0,96,0.0,12.9,3
12448379,,1822692,,13.8,96,0.8,22.8,53
12437851,27079,,,13.8,89,0.0,7.7,51
12437855,27072,,,10.6,88,0.0,7.7,2
12437842,27075,1821748,,17.3,98,5.2,17.0,63
12437030,26674,1821387,,11.0,93,0.0,10.8,3
12499330,27438,1834975,,18.5,87,0.5,12.5,53
12451049,28119,1824886,,12.6,100,0.8,10.9,53
12448382,,1822603,,12.8,94,0.2,16.7,51
12437037,26678,1821388,,11.3,97,0.0,11.8,51
12499703,27802,1834287,,11.0,99,0.0,8.4,3
12499690,27799,1834280,,12.8,92,0.0,4.4,3
12448386,,1822601,,14.7,87,3.9,33.9,63
12437039,26681,1821330,,11.5,80,0.5,37.9,53
12499710,27804,1834291,,14.6,90,3.2,32.0,63
12437835,27073,,,14.0,73,0.0,5.9,0
12437032,26679,1821385,,12.6,74,2.2,54.2,61
12437839,27074,,,17.8,76,0.0,1.5,2
12451034,28113,1824851,,13.2,88,0.0,19.3,51
12451038,28115,1824877,,16.6,93,5.9,26.5,63
12451036,28114,1824849,,17.2,84,0.0,10.1,2
12448385,,1822655,,14.5,89,2.6,37.1,61
12451042,28112,1824864,,19.4,63,0.0,2.6,0
12448384,,1822670,,15.5,87,6.1,34.1,63
12448387,,1822682,,14.8,89,4.7,34.8,63
12499325,27432,1834948,,20.2,77,4.6,1.0,63
12499700,27801,1834285,,13.9,93,0.0,20.5,3
12499334,27441,1834978,,19.9,75,0.6,5.2,53
12451040,28116,1824878,,16.8,94,9.0,21.6,63
12437854,27081,1821744,,16.2,89,0.1,4.8,51
12437036,26677,1821386,,8.4,100,0.3,16.7,53
,,1866212,23691,,,,,
12763924,,1866192,58649,,,,,
12764289,,1866180,41306,17.7,70,0.0,10.0,0
12764255,,,,17.2,83,0.1,16.7,51
12764435,,1866127,74642,14.8,80,0.0,11.2,2
12764511,,,,8.5,100,0.0,10.5,51
,,1866226,9590,,,,,
12763957,,,,8.8,100,0.0,8.2,51
,,1866187,59594,,,,,
12763955,,,,10.4,100,0.6,11.5,53
,,1866238,41847,,,,,
12764392,,1866167,47511,11.4,86,0.0,3.3,51
,,1866233,9246,,,,,
12764370,,,,19.6,89,4.2,8.5,63
12764014,,,,16.3,86,0.2,4.0,51
12764347,,,,13.1,79,2.4,24.0,61
,,1866159,15510,,,,,
12764105,,,,19.3,79,0.0,8.6,2
12764162,,,,10.9,93,0.0,25.1,3
,,1866217,24018,,,,,
12764532,,,,9.2,99,1.0,6.9,61
,,1866103,50116,,,,,
12764270,,,,13.9,89,0.0,19.2,2
12763988,,,,13.7,81,0.0,10.3,2
12764456,,,,9.9,98,7.9,9.3,63
,,1866110,31500,,,,,
,,1866113,50312,,,,,
12764177,,1866295,,12.9,95,0.0,7.3,3
12764425,,1866120,45228,8.2,92,0.0,8.2,3
,,1866173,21614,,,,,
,,1866162,61197,,,,,
,,1866184,61687,,,,,
12764030,,1866256,,16.3,90,7.3,15.3,63
12764309,,,,9.0,99,0.4,22.5,53
12764345,,,,9.8,100,0.3,15.2,53
12764163,,,,9.4,83,0.0,10.1,2
12764234,,,,14.4,98,0.7,13.1,53
12764276,,1866337,,14.8,71,0.0,10.5,0
12764319,,,,12.2,84,0.5,11.2,53
12764367,,1866357,,10.9,98,0.6,14.8,53
12763984,,,,10.3,97,1.8,11.8,61
12764028,,,,10.3,99,0.0,10.3,3
12764245,,,,9.7,100,0.1,19.0,51
12764151,,,,14.1,68,0.0,9.1,0
12764005,,,,17.4,94,3.8,7.6,63
12764113,,,,10.7,58,0.0,8.4,0
12764114,,,,12.7,100,0.4,16.7,53
12451057,28123,1824882,,10.9,100,0.0,9.5,51
12499730,27810,1834303,,11.4,100,0.0,10.3,51
12437048,26682,1821209,,11.9,96,1.5,8.9,61
12514054,,1836717,,11.2,87,0.4,10.0,53
12514050,,1836721,,18.7,73,0.1,19.5,51
12499346,27451,1835028,,15.0,96,5.4,2.7,63
12448388,,1822605,,12.7,100,0.1,11.7,51
12437609,27091,,,17.0,96,39.1,9.7,63
12514053,,1836716,,14.3,92,1.8,15.2,61
12437047,26687,1821203,,11.2,94,5.7,18.5,63
12448392,,1822662,,14.0,93,0.6,17.4,53
12437616,27085,,,5.7,82,0.1,8.1,51
12448390,,1822599,,13.3,100,0.0,9.6,51
12448389,,1822630,,12.1,95,0.0,13.2,3
12437620,27087,,,21.1,70,0.1,39.2,51
12499740,27813,1834309,,12.5,100,0.3,16.8,53
12437041,26684,1821190,,7.7,100,0.0,12.7,51
12499717,27806,1834295,,10.8,94,0.0,12.4,3
12448391,,1822577,,12.6,97,0.0,12.5,3
12514058,,1836722,,16.6,86,6.8,27.9,63
12499713,27805,1834293,,10.2,100,0.3,11.8,53
12437630,27090,,,5.7,82,0.1,8.1,51
12499727,27809,1834301,,10.7,100,0.5,10.9,53
12499723,27808,1834299,,12.6,98,0.0,13.9,51
12451058,28121,1824837,,11.8,95,0.3,17.9,53
12437049,26683,1821214,,15.7,60,0.0,8.1,0
12451059,28122,,,12.7,100,0.2,8.9,51
12451052,28120,1824903,,13.4,100,0.1,6.5,51
12437044,26686,1821195,,11.4,99,0.2,7.1,51
12437043,26685,1821193,,9.8,100,0.2,7.7,53
12448396,,1822663,,11.1,100,0.1,12.0,51
12514052,,1836715,,7.9,96,0.1,6.7,51
12451051,28128,1824872,,19.0,85,0.2,19.8,53
12448393,,1822579,,9.4,100,0.0,9.2,51
12437046,26689,1821201,,9.6,100,0.1,13.5,51
12514051,,1836714,,14.8,84,0.2,22.0,53
12499734,27811,1834305,,9.4,100,0.2,10.4,53
12499720,27807,1834297,,9.0,100,0.0,8.2,3
12448394,,1822676,,11.1,100,0.1,12.0,51
12437050,26690,1821218,,9.6,100,0.1,13.5,51
12451055,28124,1824753,,17.0,91,2.4,9.8,61
12451054,28126,1824876,,14.0,94,0.0,6.0,51
12437625,27088,,,8.4,98,0.5,7.5,53
12437045,26688,1821197,,9.6,100,0.1,13.5,51
12514055,,1836718,,14.8,84,0.2,22.0,53
12451056,28125,1824852,,13.7,91,0.0,6.2,3
12437040,26691,1821189,,9.6,100,0.1,13.5,51
12451053,28127,1824874,,14.5,90,0.1,14.3,51
12448395,,1822640,,9.8,95,0.1,7.4,51
12499737,27812,1834307,,11.6,93,0.5,3.5,53
12514057,,,,10.3,96,0.0,7.2,3
12499348,27453,1835030,,20.6,93,0.2,20.0,51
12774386,,1822583,,12.6,93,0.2,6.0,51
12499353,27457,1835034,,19.5,87,0.0,12.8,2
12499356,27460,1835037,,17.1,70,0.0,4.0,0
12451062,28129,1824869,,18.3,83,0.0,9.2,2
12499743,27814,1834311,,9.1,97,1.1,9.0,61
12514067,,1836730,,16.0,91,2.7,16.3,61
12437646,27097,,,12.8,96,0.0,9.6,51
12437053,26695,1821252,,11.0,89,0.1,12.8,51
12499757,27818,1834319,,8.9,95,0.3,12.5,53
12499746,27815,1834313,,6.6,95,0.0,8.3,51
12499753,27817,1834317,,7.6,93,0.0,10.4,51
12499771,27822,1834327,,6.7,68,0.0,6.2,0
12514064,,,,15.8,87,0.0,9.9,2
12504703,27466,1834983,,12.1,85,0.0,8.3,2
12514065,,1836728,,15.8,87,0.0,9.9,2
12437653,,,,14.3,100,4.9,8.1,63
12437058,26699,1821256,,11.7,95,0.4,16.2,53
12437056,26694,1821251,,9.3,99,0.2,11.3,51
12448399,,1822477,,6.8,89,0.0,13.0,2
12448397,,1822648,,8.1,92,0.0,15.7,3
12437060,26701,1821370,,10.7,99,1.0,10.8,61
12437054,26696,1821367,,10.8,95,0.6,6.0,53
12499750,27816,1834315,,3.7,94,0.0,11.4,3
12448398,,1822587,,4.1,93,0.0,9.7,3
12514063,,,,18.2,94,2.4,17.5,61
12437641,27095,,,16.5,95,2.5,12.7,61
12499359,27467,1834984,,12.9,83,0.0,4.1,2
12499763,27820,1834323,,4.3,87,0.0,6.3,2
12448401,,1822589,,7.5,92,0.0,11.2,3
12437051,26692,1821376,,14.4,83,0.1,29.1,51
12437644,27096,,,12.4,95,0.0,8.3,51
12451068,28134,,,9.4,100,0.0,15.2,51
12451067,28137,1824898,,8.0,96,0.3,1.3,53
12437057,26698,1821255,,10.5,97,0.9,10.3,53
12448400,,1822644,,6.9,97,0.0,12.9,3
12451069,28130,1824743,,7.9,97,0.0,14.3,51
12499760,27819,1834321,,3.1,100,0.0,6.8,51
12437655,27100,,,16.0,86,0.0,7.7,2
12451065,28135,1824842,,7.9,98,0.4,16.4,53
12514060,,1836724,,11.5,88,0.0,7.3,2
12437059,26700,1821257,,10.2,91,0.4,9.4,53
12448403,,1822593,,4.9,100,0.0,10.7,3
12448405,,1822584,,5.5,100,0.0,10.1,3
12437637,27093,,,10.3,85,0.0,10.6,2
12451060,28131,1824888,,5.2,100,0.0,10.1,51
12451061,28132,1824890,,13.0,100,0.1,10.4,51
12514059,,1836723,,12.8,81,0.0,8.1,2
12499767,27821,1834325,,5.5,100,0.0,10.4,3
12448404,,1822693,,7.5,100,0.0,12.6,3
12437055,26697,1821254,,8.9,94,0.4,9.2,53
12437658,27101,1825726,,16.5,99,30.7,14.9,63
12437634,27092,,,8.4,84,0.0,10.2,2
12514066,,1836729,,17.0,78,0.0,13.7,2
12448402,,1822681,,4.8,100,0.0,9.9,3
12514061,,,,11.5,88,0.0,7.3,2
12451063,28133,1824892,,8.9,96,0.0,16.3,3
12437639,27094,1821775,,16.1,90,0.8,14.8,53
12514068,,1836731,,22.1,77,2.0,1.0,61
12437052,26693,1821250,,6.6,100,0.1,8.9,51
12764498,,1866102,47453,17.2,100,2.5,6.8,61
12764316,,1866148,59790,10.4,99,0.2,11.6,53
12764474,,,,5.0,81,0.0,14.7,2
12764155,,,,3.4,100,0.1,12.6,51
12764396,,1866214,34400,6.2,100,0.3,6.3,53
,,1866133,81365,,,,,
,,1866219,22132,,,,,
12764172,,,,8.2,96,0.6,10.2,53
,,1866124,57551,,,,,
12764432,,1866143,75561,13.7,73,0.0,3.9,0
,,1866235,23084,,,,,
12764301,,1866181,48312,,,,,
12764139,,,,10.2,84,0.0,5.2,2
12764209,,,,6.4,62,0.0,9.3,0
12764263,,1866106,75222,,,,,
,,1866160,47369,,,,,
12764236,,1866205,42774,9.8,91,0.2,8.5,51
12764315,,,,11.0,74,0.0,22.8,0
,,1866114,75000,,,,,
12764375,,,,7.2,99,0.1,9.5,51
12764064,,,,8.0,99,0.3,4.6,53
,,1866176,60000,,,,,
12764513,,,,7.0,94,0.2,7.1,53
12764468,,,,4.7,58,0.0,4.4,0
,,1866138,48886,,,,,
12764482,,,,4.8,97,0.5,3.9,53
12764191,,1866195,23466,10.0,95,0.2,7.5,53
,,1866236,18033,,,,,
,,1866197,17420,,,,,
12764415,,,,8.4,40,0.0,5.5,0
12764268,,,,4.6,97,0.4,10.2,53
12764008,,,,2.5,100,0.0,9.8,3
12764283,,,,1.8,92,0.0,10.5,3
12764205,,,,4.5,96,0.1,16.7,51
12764412,,1866343,,9.5,95,7.8,40.1,63
12764247,,1866325,,12.1,85,0.0,23.3,2
12764094,,,,4.5,96,0.1,16.7,51
12764170,,,,14.0,78,0.0,25.4,2
12764219,,,,4.8,97,0.1,14.3,51
12764427,,,,3.7,100,0.0,5.5,51
12764369,,,,6.8,94,0.3,12.9,53
12764068,,,,9.3,96,0.3,14.5,53
12764327,,1866354,,6.2,93,0.1,11.3,51
12764238,,,,6.4,59,0.0,9.4,0
12764356,,1866380,,17.5,71,0.0,24.5,0
12514077,,1836782,,12.2,100,0.1,4.3,51
12499794,27829,1834334,,2.6,99,0.0,18.7,3
12437680,27110,1821731,,10.7,94,0.0,6.1,51
12451071,28146,1824838,,13.5,74,0.7,18.3,53
12448406,,1822452,,4.0,95,0.2,7.2,53
12504701,27478,1834933,,19.2,85,0.6,5.7,53
12436882,26703,1821260,,7.1,88,0.0,6.8,51
12448407,,1822590,,6.1,96,0.4,9.0,53
12448410,,1822658,,7.9,99,0.7,4.9,53
12436484,26707,1821266,,6.5,88,0.2,7.1,53
12514072,,1836772,,14.3,94,0.1,7.5,51
12499783,27826,1834331,,5.8,94,0.3,9.0,53
12504692,27480,1834924,,20.7,79,0.1,14.7,51
12499791,27828,1834333,,5.6,99,0.2,6.7,53
12514073,,1836774,,12.8,92,0.0,9.7,51
12451075,28140,1824895,,7.3,100,0.1,3.9,51
12451076,28139,1824836,,8.2,100,0.6,6.2,53
12437668,,,,15.1,92,1.1,3.6,61
12436486,26710,1821273,,5.7,86,0.0,4.0,51
12437678,27109,,,8.3,80,0.0,11.1,2
12436483,26706,1821392,,5.7,86,0.0,4.0,51
12436485,26711,1821275,,4.9,92,0.1,3.1,51
12436876,26702,1821259,,5.7,86,0.0,4.0,51
12451079,28142,1824902,,12.2,98,0.4,2.7,53
12514079,,,,16.5,88,0.0,20.4,2
12448408,,1822449,,6.7,98,0.8,6.9,53
12499797,27830,1834335,,6.9,96,0.2,11.4,51
12499802,27831,1834336,,4.2,95,0.3,9.9,53
12499777,27824,1834329,,3.8,88,0.0,4.0,2
12448409,,1822455,,7.9,99,0.7,4.9,53
12451074,28143,1824748,,11.6,81,0.0,4.1,51
12499781,27825,1834330,,1.4,100,0.1,6.4,51
12514074,,1836776,,16.8,100,0.0,16.6,3
12499788,27827,1834332,,0.9,99,0.3,4.2,53
12514070,,1836769,,16.8,100,0.0,16.6,3
12436890,26705,1821262,,8.6,100,0.5,11.8,53
12448411,,1822501,,8.1,94,0.2,9.7,51
12448412,,1822700,,6.9,100,0.8,7.8,53
12451078,28141,1824744,,17.6,70,0.0,10.6,0
12504690,27476,1834923,,14.0,77,0.0,5.1,2
12514071,,1836770,,12.6,100,0.1,6.2,51
12448414,,1822591,,8.1,94,0.2,9.7,51
12451077,28138,1824899,,9.7,96,0.1,7.6,51
12499773,27823,1834328,,2.7,100,0.2,3.7,53
12437675,27108,,,9.9,98,1.5,8.2,61
12514069,,1836778,,20.2,90,1.2,29.7,61
12436487,26704,1821400,,10.2,99,0.4,13.7,53
12451073,28144,,,14.2,82,0.0,17.5,51
12436492,26709,1821394,,8.6,100,0.5,11.8,53
12448413,,1822696,,9.1,92,0.5,10.3,53
12436494,26708,1821268,,9.6,97,0.7,14.4,53
12451072,28145,1824889,,7.8,99,0.2,16.7,51
12499812,27834,1834339,,-1.0,87,8.3,24.3,63
12451080,28147,1824823,,2.2,98,0.3,17.5,53
12450902,28153,,,12.3,42,0.0,13.0,0
12499826,27838,1834343,,2.7,89,1.4,27.0,61
12436493,26716,1821323,,13.3,96,6.0,37.0,63
12437705,27121,,,15.1,88,0.0,29.2,51
12437703,27120,,,8.1,97,0.0,11.8,3
12436489,26714,1821321,,12.8,95,20.0,45.5,63
12436491,26712,1821319,,14.6,91,24.4,60.3,63
12448415,,1822649,,5.6,92,23.5,37.5,63
12436495,26719,1821326,,13.3,96,6.5,38.1,63
12499806,27832,1834337,,4.0,87,23.2,37.8,63
12448219,,1822652,,4.3,92,24.5,38.0,63
12437696,27117,,,17.1,71,0.0,26.1,0
12499816,27835,1834340,,3.2,89,29.1,41.4,63
12437691,27115,,,22.1,93,0.1,18.2,51
12499808,27833,1834338,,0.9,77,0.0,24.9,2
12436488,26715,1821322,,13.2,92,5.5,36.4,63
12450893,28150,1824906,,5.2,89,0.0,36.9,51
12448217,,1822707,,8.0,90,6.6,50.8,63
12450885,28148,1824858,,7.8,89,14.3,42.7,63
12437698,27118,1821770,,12.1,96,0.1,7.6,51
12448216,,1822665,,4.9,93,23.3,37.0,63
12499819,27836,1834341,,2.7,75,0.0,25.3,2
12436490,26717,1821324,,12.8,95,20.0,45.5,63
12448221,,1822650,,5.9,89,15.6,42.6,63
12450904,28155,1824775,,6.2,91,0.8,33.9,53
12499822,27837,1834342,,1.2,77,0.0,24.2,2
12436499,26720,1821327,,18.6,88,3.0,13.3,63
12437685,27112,1821746,,8.8,82,0.1,29.2,51
12450889,28149,1824935,,14.3,76,1.5,13.0,61
12450901,28152,1824915,,15.9,76,0.5,49.1,53
12448223,,1822498,,14.4,83,0.0,49.1,2
12450903,28154,1824749,,12.2,84,0.0,40.2,2
12499829,27839,1834344,,14.0,80,0.0,44.0,2
12448222,,1822632,,14.8,82,0.0,44.4,2
12436497,26718,1821325,,14.3,75,4.9,56.2,63
12437700,27119,,,13.8,89,0.8,16.1,53
12448227,,1822625,,13.5,85,0.0,45.4,2
12437688,27114,1821750,,13.1,83,0.1,42.0,51
12436506,26721,1821328,,13.6,93,69.1,35.3,63
12499833,27840,1834345,,11.6,87,0.0,39.0,2
12448225,,1822704,,14.9,81,0.0,45.3,2
12436496,26713,1821320,,5.3,88,0.1,37.5,51
12764020,,,,11.7,73,0.0,6.2,0
,,1866165,18110,,,,,
12764527,,,,5.4,76,0.0,3.9,51
12764491,,,,14.1,79,0.0,9.5,2
12764052,,1866156,29211,5.7,96,0.3,14.0,53
12764471,,1866204,22500,3.8,100,0.0,11.6,3
,,1866101,47011,,,,,
,,1866189,47386,,,,,
12764341,,,,20.3,86,9.9,10.5,63
,,1866139,46317,,,,,
12764274,,1866105,63174,,,,,
,,1866174,31500,,,,,
12764481,,,,3.5,100,0.0,13.6,51
12764080,,1866112,75000,2.9,100,0.0,8.8,3
12764328,,1866141,59546,3.1,93,0.1,9.5,51
,,1866239,21502,,,,,
12764218,,,,5.5,95,0.4,7.0,53
12764118,,1866223,22420,7.9,99,0.1,1.8,51
,,1866132,20019,,,,,
12764404,,,,6.9,87,0.6,37.0,53
12764168,,,,-1.2,98,0.0,7.8,51
12764224,,,,6.2,99,0.7,6.0,53
,,1866194,57456,,,,,
12764364,,1888126,60776,14.5,79,0.0,1.5,2
,,1866225,41372,,,,,
12764501,,,,6.5,88,0.9,40.0,53
12763959,,1866182,42589,1.3,100,0.2,9.8,53
,,1866198,35100,,,,,
12764073,,1866263,,2.1,96,0.1,26.8,51
12764181,,1866296,,10.2,90,0.0,9.3,2
12764338,,,,3.7,75,0.0,9.5,2
12764302,,,,3.5,94,0.1,13.5,51
12764336,,,,4.6,91,0.0,4.1,51
12764288,,,,-0.2,96,0.3,20.3,53
12764211,,,,5.8,86,0.1,7.5,51
12764003,,1866265,,1.0,100,0.2,13.2,53
12764384,,,,3.6,99,0.1,10.8,51
12763977,,,,14.7,81,0.0,5.8,2
12764359,,,,2.3,98,0.5,12.9,53
12764312,,,,10.4,79,0.0,6.9,2
12764406,,,,3.2,96,0.0,7.0,3
12764193,,1866297,,7.3,85,0.0,13.4,2
12764282,,1866338,,7.7,90,18.8,27.1,63
12764039,,,,4.3,89,3.6,32.8,63
12764160,,,,3.4,100,0.1,15.6,51
12499468,,1834354,,0.8,100,0.0,11.3,3
12448228,,1822683,,3.4,98,0.0,25.8,3
12436501,26723,1821402,,8.2,84,0.0,26.0,2
12450905,28156,1824938,,1.4,100,0.0,18.1,51
12504678,27495,1835012,,17.9,77,0.1,24.4,51
12514086,,1836798,,18.0,100,0.0,6.3,51
12499436,27846,1834351,,-0.8,100,0.1,15.6,51
12437712,27124,,,11.0,87,0.0,13.0,51
12437708,27122,,,10.9,100,0.0,6.5,51
12437715,27131,,,10.9,100,0.0,6.5,51
12514087,,1836800,,14.8,81,0.4,14.0,53
12448234,,1822636,,2.7,92,0.0,13.0,51
12448231,,1822609,,1.6,95,0.0,13.6,51
12448230,,1822629,,3.6,87,0.1,13.6,51
12514088,,1836802,,15.9,92,0.0,14.7,51
12499387,27842,1834347,,-0.2,99,0.0,16.6,3
12499457,27848,1834353,,1.5,97,0.0,14.4,3
12499424,27845,1834350,,-4.1,100,0.0,5.6,3
12504677,27494,1835011,,3.6,81,0.0,6.8,2
12514084,,1836794,,20.4,85,1.8,14.2,61
12499411,27844,1834349,,0.0,100,0.0,13.0,3
12436502,26725,1821212,,9.5,99,0.9,18.5,53
12436914,26730,1821427,,9.5,99,0.9,18.5,53
12436922,26731,1821426,,10.7,97,0.4,23.8,53
12436500,26722,1821396,,9.5,99,0.9,18.5,53
12436503,26728,1821222,,10.7,98,0.5,22.6,53
12450911,28161,1824966,,2.0,89,0.0,11.8,2
12499836,27841,1834346,,-0.4,100,0.0,12.0,3
12450906,28157,1824773,,9.0,100,0.4,19.3,53
12450909,28159,,,12.5,96,0.8,34.7,53
,27849,1834448,,0.1,100,0.0,16.4,3
12448233,,1822656,,6.2,90,0.2,16.3,53
12436498,26724,1821428,,10.6,98,2.3,21.0,61
12514080,,1836786,,10.8,93,0.0,5.8,51
12436505,26727,1821390,,9.1,98,4.8,18.0,63
12450910,28160,1824856,,11.8,92,0.3,5.4,53
12436504,26726,1821398,,9.9,97,6.7,18.0,63
12450913,28163,1824854,,4.7,88,0.0,9.4,2
12514083,,,,10.5,98,0.6,4.8,53
12448240,,1822690,,4.9,91,0.5,23.4,53
12448236,,1822608,,5.4,95,0.7,22.8,53
12437724,27127,,,11.2,74,0.0,0.5,0
12450908,28164,1824769,,12.5,87,0.0,7.1,51
12450912,28162,1824939,,6.8,100,0.0,7.9,51
12436507,26729,1821224,,10.6,98,2.3,21.0,61
12448237,,1822657,,5.8,96,0.9,26.8,53
12448239,,1822585,,4.1,84,0.7,27.3,53
12514082,,1836790,,17.1,94,0.1,18.7,51
12437722,27130,,,10.0,88,0.0,10.3,2
12437717,27125,,,11.2,74,0.0,0.5,0
12499399,27843,1834348,,-3.5,98,0.0,11.8,51
12450907,28158,1824765,,11.1,95,0.1,29.6,51
12499448,27847,1834352,,-1.5,99,0.1,11.8,51
12504665,27501,1835018,,4.3,89,0.0,9.6,2
12514085,,1836796,,13.0,96,0.2,15.0,51
12504673,27493,1834997,,9.1,75,0.0,2.6,2
12437729,27129,,,13.0,90,0.0,5.6,2
12514081,,1836788,,9.3,96,0.1,4.9,51
12436961,26737,1821239,,3.1,91,0.0,6.0,3
12436966,26738,1821241,,1.8,100,0.0,7.9,51
12436972,26739,1821243,,15.6,76,0.0,14.9,2
12436947,26735,1821235,,9.7,93,26.7,35.4,63
12904880,,1822674,,5.0,97,0.2,19.5,51
12437801,27162,,,2.5,99,0.0,8.6,3
12436935,26733,1821232,,8.0,96,1.7,22.6,61
12436984,26741,1821246,,9.3,93,6.4,27.9,63
12436978,26740,1821245,,6.6,96,8.5,37.7,63
12436942,26734,1821234,,8.1,96,7.2,32.8,63
12436955,26736,1821237,,11.1,89,3.5,40.9,63
12514155,,1836812,,10.3,100,0.1,5.0,51
13015216,26732,1821230,,13.1,78,3.5,55.8,63
12514093,,1836806,,9.1,100,0.8,5.7,53
12450915,28166,1824012,,4.8,100,0.0,14.0,51
12448250,,1822668,,4.2,97,0.0,17.7,51
12437735,27136,,,13.5,93,1.7,7.6,61
12499484,27851,1834356,,3.8,91,1.4,32.8,61
12514092,,1836804,,13.4,72,0.0,36.0,51
12499537,27855,1834456,,4.8,93,1.7,28.4,61
12499477,27850,1834355,,5.2,91,3.9,29.7,63
12437747,27140,,,10.2,53,0.0,22.8,0
12450914,28165,1824830,,12.3,79,0.4,27.4,53
12499502,27858,1834460,,4.3,99,0.2,19.5,51
12504671,27503,1835140,,26.0,88,11.0,10.5,63
12499495,27857,1834454,,2.1,97,10.5,8.9,63
12499529,27854,1834452,,5.7,89,7.1,33.0,63
12448251,,1822694,,6.0,96,7.5,20.4,63
12499545,27856,1834450,,3.5,95,7.2,22.5,63
12436452,,,,6.6,85,10.7,58.9,63
12437738,27137,,,9.4,74,0.3,30.3,53
12448248,,1822622,,6.0,92,3.6,25.8,63
12450922,28173,1824853,,12.3,79,0.4,27.4,53
12514089,,1836816,,18.9,89,0.8,14.0,53
12450917,28168,1824009,,8.0,80,3.1,45.0,63
12436449,26744,1821200,,5.3,89,7.1,51.9,63
12514154,,1836810,,9.5,89,0.0,14.4,51
12504659,27510,1835106,,9.4,90,2.2,15.7,61
12436450,26743,1821248,,6.0,86,4.4,53.4,63
12436445,26747,1821191,,6.0,86,4.4,53.4,63
12448246,,1822623,,6.2,93,5.8,26.2,63
12437740,27138,,,20.5,90,0.9,20.1,53
12448253,,1822624,,7.4,92,5.1,15.2,63
12436990,26742,1821247,,5.7,87,4.6,55.0,63
12450920,28171,1824929,,2.6,100,0.7,10.6,53
12436444,26751,1821198,,6.1,94,1.9,36.4,61
12450916,28167,1824824,,3.0,97,1.5,17.0,61
