match_id_ss,player_id_ss,player_name,team_id_ss,minute,x,y,xg,result,shot_type,situation,data_source
14083692,1513222,Ángel Pérez,,52,8.9,60.2,0.0798,block,left-foot,assisted,sofascore
14083692,1513222,Ángel Pérez,,49,18.9,65.5,0.0378,miss,right-foot,set-piece,sofascore
14083692,976104,Federico Viñas,,43,11.7,51.3,0.0212,block,head,corner,sofascore
14083692,896073,Nahuel Tenaglia,,38,28.3,54.9,0.0187,miss,right-foot,regular,sofascore
14083692,788141,Jon Guridi,,32,9.2,38.3,0.0172,miss,head,set-piece,sofascore
14083692,345333,David Costas,,25,4.4,47.3,0.1945,miss,head,corner,sofascore
14083692,831253,Toni Martínez,,17,1.3,49.6,0.9682,goal,right-foot,assisted,sofascore
14083692,976104,Federico Viñas,,12,13.6,54.5,0.071,miss,right-foot,set-piece,sofascore
14083692,597876,Lucas Ahijado,,7,19.9,72.9,0.0121,miss,right-foot,assisted,sofascore
14083671,962710,Germán Valera,,81,9.7,31.5,0.0918,post,left-foot,fast-break,sofascore
14083671,811629,Luis Milla,,80,19.4,63.0,0.0167,block,right-foot,throw-in-set-piece,sofascore
14083671,973536,Martín Satriano,,68,8.8,54.4,0.0618,miss,head,throw-in-set-piece,sofascore
14083671,848512,Grady Diangana,,55,9.4,54.0,0.1376,miss,head,assisted,sofascore
14083671,949707,Juan Iglesias,,55,32.7,45.0,0.0118,miss,right-foot,regular,sofascore
14083671,385888,Mauro Arambarri,,47,15.2,48.1,0.0154,block,head,assisted,sofascore
14083671,190159,André Silva,,45,25.2,43.9,0.0446,block,right-foot,assisted,sofascore
14083671,190159,André Silva,,39,9.3,26.5,0.0148,save,right-foot,assisted,sofascore
14083671,605374,Tete Morente,,24,24.7,60.5,0.0095,miss,right-foot,corner,sofascore
14083671,855831,Víctor Chust,,19,18.9,57.3,0.0701,goal,right-foot,throw-in-set-piece,sofascore
14083671,848512,Grady Diangana,,17,22.2,39.7,0.0357,block,left-foot,assisted,sofascore
14083671,1154587,Álvaro Rodriguez,,13,9.7,40.9,0.229,save,left-foot,assisted,sofascore
14083671,1154587,Álvaro Rodriguez,,6,23.5,59.5,0.0146,block,left-foot,assisted,sofascore
14083671,962710,Germán Valera,,3,22.5,37.8,0.0139,miss,left-foot,assisted,sofascore
14083676,1393673,Etta Eyong,,90,13.9,47.0,0.0568,miss,right-foot,set-piece,sofascore
14083676,997244,Adrián de la Fuente,,90,11.5,50.0,0.7884,post,right-foot,penalty,sofascore
14083676,1649919,Kareem Tunde,,90,14.7,73.0,0.0423,block,left-foot,fast-break,sofascore
14083676,1083832,Kervin Arriaga,,87,2.6,48.8,0.3849,goal,head,corner,sofascore
14083676,1010383,Jon Ander Olasagasti,,86,9.1,45.8,0.3122,miss,left-foot,assisted,sofascore
14083676,909554,Roger Brugué,,82,14.8,51.3,0.0526,miss,left-foot,assisted,sofascore
14083676,1649918,Carlos Espí,,78,13.5,53.6,0.0374,miss,head,assisted,sofascore
14083676,1649918,Carlos Espí,,75,15.3,48.1,0.1891,save,right-foot,fast-break,sofascore
14083676,1083832,Kervin Arriaga,,73,22.2,66.4,0.0169,block,left-foot,set-piece,sofascore
14083676,909554,Roger Brugué,,71,9.2,68.7,0.0255,miss,right-foot,set-piece,sofascore
14083676,1082981,Pablo Torre,,59,14.5,34.0,0.0526,miss,right-foot,assisted,sofascore
14083676,1014042,Iván Romero,,50,24.0,60.5,0.0199,miss,right-foot,assisted,sofascore
14083676,110783,Sergi Darder,,45,25.9,64.8,0.0177,save,right-foot,assisted,sofascore
14083676,310874,Vedat Muriqi,,41,8.5,42.3,0.0827,miss,head,assisted,sofascore
14083676,1000150,Zito Luvumbo,,35,10.1,48.7,0.0747,save,head,assisted,sofascore
14083676,1649918,Carlos Espí,,32,20.3,70.1,0.3119,goal,right-foot,regular,sofascore
14083676,1083832,Kervin Arriaga,,30,5.7,57.3,0.0748,miss,head,corner,sofascore
14083676,344847,Johan Mojica,,26,20.7,30.5,0.0166,miss,left-foot,corner,sofascore
14083676,988351,Samú Costa,,25,8.6,61.1,0.0262,save,head,assisted,sofascore
14083676,1649918,Carlos Espí,,24,9.2,54.9,0.0857,miss,head,assisted,sofascore
14083676,1649918,Carlos Espí,,21,11.6,53.6,0.0338,miss,head,assisted,sofascore
14083676,988351,Samú Costa,,17,21.6,64.9,0.0165,miss,left-foot,assisted,sofascore
14083676,1000150,Zito Luvumbo,,10,20.7,28.9,0.0152,miss,right-foot,regular,sofascore
