whoscored_player_id,name,player_name,whoscored_team_id,team_name,position,shirt_no,competition,season,source
121774,Ederson,Ederson,167,Man City,GK,31,Champions League,2021/22,whoscored
128967,João Cancelo,João Cancelo,167,Man City,DR,27,Champions League,2021/22,whoscored
122945,Nathan Aké,Nathan Aké,167,Man City,DC,6,Champions League,2021/22,whoscored
313171,Rúben Dias,Rúben Dias,167,Man City,DC,3,Champions League,2021/22,whoscored
273257,Oleksandr Zinchenko,Oleksandr Zinchenko,167,Man City,DL,11,Champions League,2021/22,whoscored
73084,Kevin De Bruyne,Kevin De Bruyne,167,Man City,MC,17,Champions League,2021/22,whoscored
136741,Bernardo Silva,Bernardo Silva,167,Man City,MC,20,Champions League,2021/22,whoscored
303139,Rodri,Rodri,167,Man City,MC,16,Champions League,2021/22,whoscored
104749,Riyad Mahrez,Riyad Mahrez,167,Man City,FWR,26,Champions League,2021/22,whoscored
349760,Ferran Torres,Ferran Torres,167,Man City,FW,21,Champions League,2021/22,whoscored
113069,Jack Grealish,Jack Grealish,167,Man City,FWL,10,Champions League,2021/22,whoscored
19119,Fernandinho,Fernandinho,167,Man City,Sub,25,Champions League,2021/22,whoscored
279379,Gabriel Jesus,Gabriel Jesus,167,Man City,Sub,9,Champions League,2021/22,whoscored
77464,Ilkay Gündogan,Ilkay Gündogan,167,Man City,Sub,8,Champions League,2021/22,whoscored
97692,Raheem Sterling,Raheem Sterling,167,Man City,Sub,7,Champions League,2021/22,whoscored
